created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 09 22:54:24 +0000 2023;1722749508612985060;"@PartaiSocmed Rondok angel ini kayane Tum😁mungkin karena aturan presiden threshold itu🙏engko nek partai pengusung di obrak abrik ga sido di usung piye?pak prof kan udah kepending 5 tahun itu😁klo pun sudah menjabat baru ngobrak abrik nanti di kata ga pantes lah di makzulkan lah piye Tum😁";0;0;0;0;in;757409092109414400;1722614012540789087;widodo_oi;https://twitter.com/widodo_oi/status/1722749508612985060
Thu Nov 09 22:54:23 +0000 2023;1722749504770949446;"Calon presiden kok asyiknya ugal-ugalan 👍👍👍  Capresku nih guys sangtuy,gak kaku .  👇👇👇  Pak Ganjar Pranowo Bersama Istri Klinong - Klinong di Blok M Jakarta, 9 November 2023. https://t.co/6JdjUG8kbJ";0;2;9;33;in;1168705905015148546;1722749504770949446;BungkusTukang;https://twitter.com/BungkusTukang/status/1722749504770949446
Thu Nov 09 22:54:04 +0000 2023;1722749423904764136;"LEBIH BAIK JADI ANJING DARI PADA PRESIDEN ANJING MASIH PUNYA ETIKA YANG TELAH MEMBESARKAN";0;0;0;0;in;1638468578986057728;1722749423904764136;kasam_kasi45737;https://twitter.com/kasam_kasi45737/status/1722749423904764136
Thu Nov 09 22:53:54 +0000 2023;1722749382179930536;"@SargeantMai Sampai begitu sekali cuak dgn sesama ahli parti  sampai kena buat ikrar baru, itu adalah tanda2 keyakinan makin pupus dgn presiden. Hai2 bye2 tuan presiden kita nk presiden jenis yg kuat kje bukan kuat sembang caci maki bila x puas hati.";0;0;0;1;in;2652808434;1722734130947826061;6a706c9336fc449;https://twitter.com/6a706c9336fc449/status/1722749382179930536
Thu Nov 09 22:53:29 +0000 2023;1722749277234237822;"@gus_dibyo berkhayal kalau bapak nya presiden, enak bisa jadi cawapres ya.. gk usah nyupir truk lagi";0;0;0;0;in;1700859563967483904;1722509401393897567;bolurasataro;https://twitter.com/bolurasataro/status/1722749277234237822
Thu Nov 09 22:53:13 +0000 2023;1722749208825098621;"@MDH__SNA @Mdh_Sna Presiden Ijazah palsu tingkahnya menjadi-jadi.Berbagai aturan dan UU di tabrak demi meloloskan anaknya ikut cawapres,walaupun terhalang oleh usia anaknya yg Masih berusia di bw 40 Thn.";0;0;0;0;in;1509700424018063369;1722660715058884666;MocangTian;https://twitter.com/MocangTian/status/1722749208825098621
Thu Nov 09 22:53:12 +0000 2023;1722749205821919740;"@kegblgnunfaedh Lah ini Panitia Pemilihan Debat kandidatnya begimana dah, kok milih tema debatnya yg anak"nya sendiri aja belum memahami perihal UN. Yg dimana 2021 sudah tidak ada UN tp menjadi AN, fokuslah yg didebatkan Visi Misi mereka. Perihal UN/AN itu urusan KEMDIKBUDRISTEK.";0;0;0;0;in;1248670651;1722607594614005976;KusRiyanto_15;https://twitter.com/KusRiyanto_15/status/1722749205821919740
Thu Nov 09 22:52:35 +0000 2023;1722749050641060350;"@DokFun @corbuzier apa komentar presiden palestina ttg hamas?";0;0;0;0;in;488447453;1722019204847517724;haryansmith;https://twitter.com/haryansmith/status/1722749050641060350
Thu Nov 09 22:52:29 +0000 2023;1722749027081650652;"@KiCebongMachine @_BungHerwin @jokowi Lanjut 3   Saya ambil dr Presiden Soekarno -Pak SBY.. Dlm pemerintah mereka (Eksekutif) apa ada saudara mereka, anak mantu yg jd kepala daerah (eksekutif) mikir??  Apa mereka tak punya kemapuan (pasti punya) , karena Presiden sblm nya punya Etika dan faham akan posisi..  Kenapa .";0;0;0;0;in;1613660587883646977;1722619962442076290;DarneNyoman;https://twitter.com/DarneNyoman/status/1722749027081650652
Thu Nov 09 22:52:27 +0000 2023;1722749017187344810;"@gus_dibyo rico semangat ya mana tau besok juga bisa jadi presiden";0;0;0;0;in;1704489854363459584;1722509401393897567;setrigka;https://twitter.com/setrigka/status/1722749017187344810
Thu Nov 09 22:52:26 +0000 2023;1722749011520897507;"@gus_dibyo Walaupun melamunnya ketinggi tapi seru juga jadi anak presiden sk";0;0;0;0;in;1659380345563762689;1722509401393897567;ste_fan17;https://twitter.com/ste_fan17/status/1722749011520897507
Thu Nov 09 22:52:09 +0000 2023;1722748943317324006;"Tersangka KPK, Wamenkumham Eddy Hiariej Tiga Tahun Jadi Pejabat Negara, Harta ... https://t.co/YgrDhcM4zx https://t.co/DbSNGgtDXY";0;0;1;1;in;17426258;1722748943317324006;presidenSBY;https://twitter.com/presidenSBY/status/1722748943317324006
Thu Nov 09 22:52:06 +0000 2023;1722748927332757980;"Unggul Signifikan, Prabowo-Gibran Total Didukung Pemilih Jokowi - Radar Semarang https://t.co/74FaMRYVX1 https://t.co/pvqKxa8MMI";0;0;0;0;in;17426258;1722748927332757980;presidenSBY;https://twitter.com/presidenSBY/status/1722748927332757980
Thu Nov 09 22:52:00 +0000 2023;1722748904473768237;"@andre_rosiade @saifulmujani Ngapain repot2 bela wowo dan partai ini toh mati2an bela merak 2019 wowo mau cm jadi menteri, jd gak usah lah pilih wowo jadiin menteri aja nanti kl anies presiden 🤣";0;0;0;0;in;1576980275946754048;1722532781019001307;ruangngupi;https://twitter.com/ruangngupi/status/1722748904473768237
Thu Nov 09 22:51:46 +0000 2023;1722748846005158200;"@cal0n_presiden 💙❤️";0;0;0;0;qme;812656270331125760;1722632746730963403;jowaop;https://twitter.com/jowaop/status/1722748846005158200
Thu Nov 09 22:51:41 +0000 2023;1722748824706527403;"@AraituLaki Di skenariokan untuk menjadi Presiden, menggantikan Prabowo, jika beliau wafat.";0;0;0;0;in;1604246670027300864;1722416967196536908;EMusiran;https://twitter.com/EMusiran/status/1722748824706527403
Thu Nov 09 22:51:33 +0000 2023;1722748789872844859;"@VIVAcoid Karena anak presiden saja.";0;0;0;0;in;1503028571304243200;1722161428281631103;RudiWah93009623;https://twitter.com/RudiWah93009623/status/1722748789872844859
Thu Nov 09 22:51:32 +0000 2023;1722748784789377374;"@gus_dibyo jangan deh jadi anak presiden,  apalagi di jadiin boneka sama bapak sendiri yg gk mau selesai masa jabatannya hehe";0;0;0;0;in;1673147137071386626;1722509401393897567;bolehsabar;https://twitter.com/bolehsabar/status/1722748784789377374
Thu Nov 09 22:51:04 +0000 2023;1722748670607864229;"@romeogadungan ga kebayang pas pemilihan desa yg warganya pada fanatik, saling dar dor dar dor ntar";0;0;0;0;in;1434460554098212864;1722519754538467568;RMMangkuboto;https://twitter.com/RMMangkuboto/status/1722748670607864229
Thu Nov 09 22:50:50 +0000 2023;1722748608817328341;"@gus_dibyo Anak pak presiden tuh enak emang, apa2 tinggal minta dan terwujud dg cara instan banget";0;0;0;0;in;1714194044170215424;1722509401393897567;AliandaVev81969;https://twitter.com/AliandaVev81969/status/1722748608817328341
Thu Nov 09 22:50:44 +0000 2023;1722748585333465517;"@BosPurwa @aniesbaswedan Keren calon presiden Saya nih.";0;0;0;0;in;1626070342132445185;1722657935304843287;UmmiYusniar;https://twitter.com/UmmiYusniar/status/1722748585333465517
Thu Nov 09 22:50:30 +0000 2023;1722748527158387055;"Menhan Prabowo @prabowo telah menyampaikan dan mendapat persetujuan dari Presiden Jokowi @jokowi, tentang rencana pengiriman kapal rumah sakit TNI yang akan ditempatkan di Perairan Mesir. https://t.co/i4SBqefNMn";0;1;5;30;in;714719021816541184;1722748527158387055;Kemhan_RI;https://twitter.com/Kemhan_RI/status/1722748527158387055
Thu Nov 09 22:49:51 +0000 2023;1722748362590650570;"@xquitavee @jokowi Lebih baik jadi ANJING dari pada jadi presiden Anjing masih punya belas kasihan sama yg membesarkannya";0;0;0;0;in;1638468578986057728;1722423975907828113;kasam_kasi45737;https://twitter.com/kasam_kasi45737/status/1722748362590650570
Thu Nov 09 22:49:49 +0000 2023;1722748355556876742;"@alisyarief Harusnya AU menyatakan mundur dr MK. Masalahnya adalah kejiwaan dia bermasalah, sehingga spt sdh hilang rasa malunya";0;0;0;0;in;1455334373981446144;1722531855403217131;Pakamkalam;https://twitter.com/Pakamkalam/status/1722748355556876742
Thu Nov 09 22:49:44 +0000 2023;1722748332446294490;"@gus_dibyo tapi emang enak kalau jadi anak presiden,  gk usah nyupir truk bisa langsung jadi cawapres";0;0;0;0;in;1673143281482608640;1722509401393897567;akuniniamanah;https://twitter.com/akuniniamanah/status/1722748332446294490
Thu Nov 09 22:49:17 +0000 2023;1722748221842473138;"@jokowi Presiden dengan track record paling menakjubkan 🇮🇩🇮🇩🇮🇩";0;0;0;0;in;449469911;1722601151890419887;astost;https://twitter.com/astost/status/1722748221842473138
Thu Nov 09 22:49:14 +0000 2023;1722748206935900569;"@NgkongRoses Jangan sampai kempes setelah jadi Presiden.";0;0;0;1;in;1447632456203390978;1722746439170932822;bimautama77;https://twitter.com/bimautama77/status/1722748206935900569
Thu Nov 09 22:48:48 +0000 2023;1722748096910852220;"@Dennysiregar7 Siapa pun yg jadi presiden, belum tentu SMI Menkeu lagi. Apalagi kalau Ganjar yg naik, palingan utusan PDIP yang jadi Menkeu 🤣🤣🤣";0;0;0;0;in;1366933128015540224;1722573820857618433;Aduglazer3;https://twitter.com/Aduglazer3/status/1722748096910852220
Thu Nov 09 22:48:25 +0000 2023;1722748000236417536;"@Paltiwest Ibu Sri Mulyani belajar saat menjadi Menkeu nya Si Presiden BAPER ... dgn niat baik dia mengikuti perintah atasannya TETAPI kok malah dia yang DIKORBANKAN ... Untung Ibu Sri adalah BERLIAN,beliau dibuang kemanapun TETAP BERSINAR - WORLD BANK menghormati beliau https://t.co/uDqPxbi0Fx";0;0;0;0;in;1405136994288619529;1722716249686462657;Darkie72006006;https://twitter.com/Darkie72006006/status/1722748000236417536
Thu Nov 09 22:48:21 +0000 2023;1722747984528732509;"@tvOneNews Saya dukung Anies jadi presiden Palestina.";0;0;0;0;in;1147688367842156544;1722450341302870038;nathanaruan_;https://twitter.com/nathanaruan_/status/1722747984528732509
Thu Nov 09 22:48:06 +0000 2023;1722747920666214449;"@gus_dibyo melamun bapak jadi presiden tapi jangan kaya yg skrng suka nabrak nabrak aturan.. jadi anak dari presiden yg lurus dan baik aja ya 🙃";0;0;0;0;in;1625339085970890753;1722509401393897567;BebiMo95;https://twitter.com/BebiMo95/status/1722747920666214449
Thu Nov 09 22:47:38 +0000 2023;1722747806744821920;"@KiCebongMachine @_BungHerwin @jokowi Lanjut 2  Dinasti Demokrasi   Proses kepemimpinan dg mengajukan keturunan /Pertalian darah (dinasti) dlm konteks Pemilihan (Demokrasi)  Sistem benar, mekanisme( calon yg diajukan ga benar /keturunan) , clear..  Sy lanjut,..  Karena kamu nyebut Presiden sebelumnya, akan sy ulas..";0;0;0;0;in;1613660587883646977;1722619962442076290;DarneNyoman;https://twitter.com/DarneNyoman/status/1722747806744821920
Thu Nov 09 22:47:13 +0000 2023;1722747701656490315;"@yunartowijaya @jokowi Sekarang lebih KERAS LAWAN MENANTU MANTAN PRESIDEN DAN ANAK PRESIDEN YG MASIH AKTIVE 😝😝😝";0;0;0;0;in;1097991295;1715620312522666019;KomangAgustria;https://twitter.com/KomangAgustria/status/1722747701656490315
Thu Nov 09 22:47:06 +0000 2023;1722747671793037724;"@BetaEpsilonPhi Beliau sdg menjelaskan teori dikelas jd wajar kl ga tau teori dan praktek dinegeri ini spt bumi dan langit. Kan memang basicnya dosen🤗. Jd mau si A si G si P yg jd presiden akan tetap sama aja kondisi dibawah.";0;0;0;0;in;1197365401677512704;1722267325624414352;sumanti_novi;https://twitter.com/sumanti_novi/status/1722747671793037724
Thu Nov 09 22:47:01 +0000 2023;1722747647948357865;"@hasyimmah Apa bedanya dgn Gerindra...lebih demokratis mana..? gerinda gak berani mencalonkan kadernya jadi presiden  3 kali mencalonKan ketua umumny bukanya itu seumur hidup... ketua umum dan calon PRESIDEN  PDIP KETUA UMUMNYA BERANI CALONKAN KADER TERBAIKNYA  SBG PREIDEN..";0;0;0;5;in;1144772185229160449;1722584454701703395;eddy_widodo_165;https://twitter.com/eddy_widodo_165/status/1722747647948357865
Thu Nov 09 22:46:49 +0000 2023;1722747599994945958;"@v_octania Mungkin polisi ini berharap jadi Kapolri @DivHumas_Polri kalau Gibran jadi Presiden seperti Kapolri dan KSAD yg pernah tugas di solo pd waktu @jokowi jadi wali kotanya";0;0;0;1;in;1650343248504963074;1722541296739656129;eddiewahjudiono;https://twitter.com/eddiewahjudiono/status/1722747599994945958
Thu Nov 09 22:46:46 +0000 2023;1722747586812264852;"Melihat begitu penting ketahanan air inilah Ketua Umum Partai Gerindra Prabowo Subianto siap melanjutkan program ekonomi pro rakyat yang digagas Presiden Joko Widodo atau Jokowi. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju";0;0;0;0;in;3737292378;1722747586812264852;yuri_praskita;https://twitter.com/yuri_praskita/status/1722747586812264852
Thu Nov 09 22:46:39 +0000 2023;1722747556349022480;"@Miduk17 Sepertinya Bapak ini sengaja dgn berbagai cara dijebak agar melalkukan kesalahan. Gratifikasi itukan ada orang yg dgn berbagai cara agar target sadar atau tidak menerima pemberian, hadiah dlsb.?";0;1;0;0;in;1418945648171356164;1722742990081548661;mulyadi2028;https://twitter.com/mulyadi2028/status/1722747556349022480
Thu Nov 09 22:46:37 +0000 2023;1722747548128199036;"@gus_dibyo mas Rico awas loh bayanganmu itu saja sudah membuat saya merinding melihat nanti mas Rico jd anak presiden terus jadi cawapres boneka hahahaha";0;0;0;0;in;1698544328774426624;1722509401393897567;supermen_sal;https://twitter.com/supermen_sal/status/1722747548128199036
Thu Nov 09 22:46:36 +0000 2023;1722747545246691513;"bingung mau milih presiden yang mana. ga ada yang pas di hati semua 😭 apa super elite agent gamau ikutan nyalon?";0;0;0;0;in;1399727272878350347;1722747545246691513;mixxyaa;https://twitter.com/mixxyaa/status/1722747545246691513
Thu Nov 09 22:46:06 +0000 2023;1722747421166555433;"@gus_dibyo Duh bang rico ada ada saja. Tapi asli sih saat saat ini pasti banyak yg kepikiran sambil lihat berita ini  “enak banget yah jadi anak presiden”";0;0;0;0;in;722416670908751872;1722509401393897567;astronalut;https://twitter.com/astronalut/status/1722747421166555433
Thu Nov 09 22:45:49 +0000 2023;1722747347292356836;"@Melihat_Indo Saya rasa Cawapres Boneka lebih cocok di pameran mainan daripada di pemilihan umum."";0;0;0;0;in;1701091642898518016;1722511446326825017;davis_stef13626;https://twitter.com/davis_stef13626/status/1722747347292356836
Thu Nov 09 22:45:35 +0000 2023;1722747287997423868;"@gus_dibyo Seandainya jadi anak presiden, aku akan mencoba menjadi contoh yg baik dan bijak";0;0;0;0;in;1593374907605606402;1722509401393897567;januriya88;https://twitter.com/januriya88/status/1722747287997423868
Thu Nov 09 22:45:16 +0000 2023;1722747211178528992;"Bakal calon presiden (capres) dari PDIP, Ganjar Pranowo mengaku ingin menyiapkan KPI based cabinet yang transparan. ___ #vivacoid #ganjArpranowo #kpi #pilpres2024 https://t.co/bD3iXX8Xb7";0;1;0;0;in;41730943;1722747211178528992;VIVAcoid;https://twitter.com/VIVAcoid/status/1722747211178528992
Thu Nov 09 22:44:49 +0000 2023;1722747096586178952;"@rliejyuu naskun";0;0;0;0;tl;1390179856818663427;1722746991992828391;conslution;https://twitter.com/conslution/status/1722747096586178952
Thu Nov 09 22:44:36 +0000 2023;1722747043456974989;"@gus_dibyo meratapi perbedaan sama anak presiden yang jauh lebih enak mereka, masa depan nya sudah di atur pak lurah";0;0;0;0;in;718955876221128704;1722509401393897567;seductiave;https://twitter.com/seductiave/status/1722747043456974989
Thu Nov 09 22:44:10 +0000 2023;1722746933448778079;"@Arie_Kriting Semua warga negara berhak mjd calon presiden atau bacawapres di negara demokrasi, sesuai pancasila &amp  uud 45. Tidak boleh demokrasi membatasi seseorang mjd pejabat capres &amp  bacawapres. Tetapi parpol ketika berkuasa membatasi dg membuat UU utk kepentingan politik mereka.";0;0;0;0;in;1707706086525120512;1722438443131896134;normanherr63504;https://twitter.com/normanherr63504/status/1722746933448778079
Thu Nov 09 22:44:10 +0000 2023;1722746932605620547;"Revolusi! 10 Nov 2023                                  #DPRHarusMakzulkanJokowi  DPR/MPR?  Fahamilah Presiden jokowi sampai hari ini belum menunjukka ijazah asli SD SMP dan SMAnya pd penggugatnya?  Hadirkan MPR dan KPU utk bawa arsip ijazah jokowi wkt daftar capres 2014 dan 2019. https://t.co/vKcY3cRqaY";1;1;3;2;in;1482600556669460485;1722746932605620547;ForRezim;https://twitter.com/ForRezim/status/1722746932605620547
Thu Nov 09 22:44:10 +0000 2023;1722746931624264002;"@stillwithjk_v minum obat";0;0;0;0;en;1390179856818663427;1722746731287466028;conslution;https://twitter.com/conslution/status/1722746931624264002
Thu Nov 09 22:44:08 +0000 2023;1722746923264921624;"@Bianisme Presiden palestine saja sampai mau di tembak, tapi kena ajudannya";0;0;0;0;in;1677513611005292545;1722379617703710737;AbhitahQ73482;https://twitter.com/AbhitahQ73482/status/1722746923264921624
Thu Nov 09 22:44:08 +0000 2023;1722746922702975437;"Puluhan seniman dan budayawan di Kota Solo, Jawa Tengah mendukung pasangan Ganjar Pranowo-Mahfud Md pada Pemilihan Presiden 2024. https://t.co/zcSloknMRg";0;0;0;0;in;1619746957018427393;1722746922702975437;sapi05490638;https://twitter.com/sapi05490638/status/1722746922702975437
Thu Nov 09 22:44:06 +0000 2023;1722746916759617687;"@gus_dibyo itulah privillage anak presiden yang kebanyakan, beda sama kita kita para rakyat yang cuman bisa melamun";0;0;0;0;in;4925430471;1722509401393897567;axolotcl;https://twitter.com/axolotcl/status/1722746916759617687
Thu Nov 09 22:43:57 +0000 2023;1722746876871815357;"@drunkaiz morn";0;0;0;0;en;1390179856818663427;1722746439435260092;conslution;https://twitter.com/conslution/status/1722746876871815357
Thu Nov 09 22:43:54 +0000 2023;1722746864863498367;"@KompasTV Di politik itu biasa, krn tdk ada kwn &amp  lwn yg abadi, yg abadi hanyalah kepentingan. Hal itu menjadi tdk biasa krn Pak Jokowi sangat berpengaruh thd perolehan suara PDIP. Tapi bukankah slm Pak Jkw menjadi presiden, PDIP untung besar? Simbiosis mutualisme. Sayonara";0;0;0;0;in;1589167272517832704;1722649412789563844;sayyid_sukardi;https://twitter.com/sayyid_sukardi/status/1722746864863498367
Thu Nov 09 22:43:49 +0000 2023;1722746844760154366;"jangan marah kalau ku goda sebab pantas kau digoda salah sendiri kau manis punya wajah tramat manis  Mata Indah Bola Pingpong - Iwan Fals";0;0;0;0;in;1006171363202105344;1722746844760154366;IyoeNew;https://twitter.com/IyoeNew/status/1722746844760154366
Thu Nov 09 22:43:49 +0000 2023;1722746843325751685;"@hiourly berak";0;0;0;0;eu;1390179856818663427;1722745255597130223;conslution;https://twitter.com/conslution/status/1722746843325751685
Thu Nov 09 22:43:45 +0000 2023;1722746829056381276;"Bakal calon presiden (capres) dari Koalisi Perubahan, Anies Baswedan memberikan sebuah usul kalau istilah Sumber Daya Manusia (SDM) menjadi kualitas manusia. ___ #vivacoid #aniesbaswedan #pilpres2024 https://t.co/PNkbq7nsew";1;0;1;4;in;41730943;1722746829056381276;VIVAcoid;https://twitter.com/VIVAcoid/status/1722746829056381276
Thu Nov 09 22:43:44 +0000 2023;1722746823637643676;"@papajenolica @tvOneNews Siapa mereka? Presiden Palestine??";0;0;0;0;in;1578992385291583488;1722073853080531085;SA51sam;https://twitter.com/SA51sam/status/1722746823637643676
Thu Nov 09 22:43:43 +0000 2023;1722746817828601862;"@DPP_PKB @FraksiPKB @cakimiNOW Asalamualaikum  Pak Wakil Presiden Negara kuat kalau Petani,Nelayan,peternak dan UMKM makmur dan sejahtera.ciptakan sikon petani dan pemuda bangga sebagai petani.usul adakan acara jambore sehari Nasional dan Daerah2 khusus Petani,nelayan,peternak dan UMKM.";0;0;0;0;in;1645988530735415296;1722217262680289616;EdiSutrisn14392;https://twitter.com/EdiSutrisn14392/status/1722746817828601862
Thu Nov 09 22:43:40 +0000 2023;1722746804851356097;"@gus_dibyo hayooo nanti nyesel loh e mas Rico jd anak presiden terus jd cawapres boneka deh hahahaha";0;0;0;0;in;1697187592368955392;1722509401393897567;iBoboiboyy;https://twitter.com/iBoboiboyy/status/1722746804851356097
Thu Nov 09 22:43:35 +0000 2023;1722746784982978589;"Melihat begitu penting ketahanan air inilah Ketua Umum Partai Gerindra Prabowo Subianto siap melanjutkan program ekonomi pro rakyat yang digagas Presiden Joko Widodo atau Jokowi. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan";0;0;0;0;in;3318308259;1722746784982978589;Aroem_Aryo;https://twitter.com/Aroem_Aryo/status/1722746784982978589
Thu Nov 09 22:43:30 +0000 2023;1722746764896436455;"@ptrynches lewat kah";0;0;0;0;in;1390179856818663427;1722746158014161069;conslution;https://twitter.com/conslution/status/1722746764896436455
Thu Nov 09 22:43:24 +0000 2023;1722746738166190314;"@KompasTV Biar tak ada kesan intervensi dan pelanggengan kekuasaan dlm pemilu olh pemerintahan Jokowi, lbh tepat klau presiden Jokowi menarik mundur Gibran dlm kontestasi pilpres 2024. Nantilah 2029 Gibran atau si ketua PSI";0;0;0;1;in;1574869264401473536;1722269155158839729;BentalRolly;https://twitter.com/BentalRolly/status/1722746738166190314
Thu Nov 09 22:43:22 +0000 2023;1722746729819439464;"@Liluziverth asu";0;0;0;0;und;1390179856818663427;1722746146278502589;conslution;https://twitter.com/conslution/status/1722746729819439464
Thu Nov 09 22:43:18 +0000 2023;1722746716490023133;"@alenyuee ramein";0;1;0;0;de;1390179856818663427;1722739861902463277;conslution;https://twitter.com/conslution/status/1722746716490023133
Thu Nov 09 22:43:11 +0000 2023;1722746683145285809;"@AdelenieNoona morn";0;0;0;0;en;1390179856818663427;1722743439551590421;conslution;https://twitter.com/conslution/status/1722746683145285809
Thu Nov 09 22:42:56 +0000 2023;1722746623628132780;"@jibranxx morn";0;0;0;0;en;1390179856818663427;1722740394100756853;conslution;https://twitter.com/conslution/status/1722746623628132780
Thu Nov 09 22:42:52 +0000 2023;1722746603654758758;"@jandabondol minum larutan";0;0;0;0;in;1390179856818663427;1722740946650247372;conslution;https://twitter.com/conslution/status/1722746603654758758
Thu Nov 09 22:42:50 +0000 2023;1722746596356657373;"@rizqi166 @ganjarpranowo Suruh fiki naki aja bang jadi presiden bisa berbagai bahasa jualannya cuma bhsa doank";0;0;0;0;in;1713404244890705920;1722546136777633887;HamzahAkbar90;https://twitter.com/HamzahAkbar90/status/1722746596356657373
Thu Nov 09 22:42:50 +0000 2023;1722746595484016821;"@NoCapFights MARYLAND MENTIONED 💪💪💪💪 https://t.co/PihdYr5Vuv";0;0;0;1;en;3581793029;1722482854247215379;PresidenThicc;https://twitter.com/PresidenThicc/status/1722746595484016821
Thu Nov 09 22:42:37 +0000 2023;1722746542166331898;"@mikdamnn mimpi apa";0;0;0;0;in;1390179856818663427;1722741885637456355;conslution;https://twitter.com/conslution/status/1722746542166331898
Thu Nov 09 22:42:27 +0000 2023;1722746498730111021;"@prettiestgyjj morn";0;0;0;0;en;1390179856818663427;1722744174460702986;conslution;https://twitter.com/conslution/status/1722746498730111021
Thu Nov 09 22:42:24 +0000 2023;1722746487082557464;"Dilihat dari gestur, mimik dan tingkah lakunya sptnya @ganjarpranowo akan jd Presiden yg sangat membanggakan Rakyat NKRI 👏👏👏👍👍👍";0;0;0;0;in;1374604567;1722746487082557464;andi_hpattera;https://twitter.com/andi_hpattera/status/1722746487082557464
Thu Nov 09 22:42:36 +0000 2023;1722746539830026307;"terima kasih tuhan, terima kasih pa presiden, terima kasih pak gubernur, terima kasih pak lurah, terima kasih pak bupati, terima kasih orang orang di seluruh dunia, terima kasih orang tuaku untuk melahirkanku sehingga dapat melihat ini semua";0;0;0;0;in;3435401238;1722746539830026307;THEDCGA;https://twitter.com/THEDCGA/status/1722746539830026307
Thu Nov 09 22:42:34 +0000 2023;1722746529117872625;"@yusufagro @prabowo @AditBandit234 @alextham878 @Alie_Fahnoor @AlmaghribiS @azizi_khusnul @BANGSAygSUJUD @Bank_Joee_ @Kimberley_2024 @Chaves1305 Dia cuma jongos presiden";0;0;0;0;es;917235151297429504;1722509686497526265;kenn_maizz;https://twitter.com/kenn_maizz/status/1722746529117872625
Thu Nov 09 22:42:22 +0000 2023;1722746478446391462;"@hjvk_ makanya ga follow";0;0;0;0;in;1390179856818663427;1722740928585289945;conslution;https://twitter.com/conslution/status/1722746478446391462
Thu Nov 09 22:42:14 +0000 2023;1722746446355837197;"@Bianisme Yg gahar milisi-nya, presiden dan tentara palestina nya mana?";0;0;0;0;in;1505270544824156160;1722419730596946310;diraba_dilumat;https://twitter.com/diraba_dilumat/status/1722746446355837197
Thu Nov 09 22:42:11 +0000 2023;1722746434620170610;"@yookayrine morn";0;1;0;0;en;1390179856818663427;1722742975955083402;conslution;https://twitter.com/conslution/status/1722746434620170610
Thu Nov 09 22:42:10 +0000 2023;1722746431017275654;"@gus_dibyo melamun nya pasti, enak ya jd anak presiden bisa menabrak konstitusi melanggar kode etik gpp kan anak presiden";0;0;0;0;in;4750599685;1722509401393897567;314O56;https://twitter.com/314O56/status/1722746431017275654
Thu Nov 09 22:42:07 +0000 2023;1722746416353980416;"@prettizx gua";0;0;0;0;und;1390179856818663427;1722742895554568622;conslution;https://twitter.com/conslution/status/1722746416353980416
Thu Nov 09 22:42:03 +0000 2023;1722746401220919497;"@arxhimedess muntah";0;1;0;0;in;1390179856818663427;1722742884548616651;conslution;https://twitter.com/conslution/status/1722746401220919497
Thu Nov 09 22:41:53 +0000 2023;1722746356547416197;"@mcdlln gua";0;0;0;0;und;1390179856818663427;1722668213841076462;conslution;https://twitter.com/conslution/status/1722746356547416197
Thu Nov 09 22:41:41 +0000 2023;1722746306890994093;"Melihat begitu penting ketahanan air inilah Ketua Umum Partai Gerindra Prabowo Subianto siap melanjutkan program ekonomi pro rakyat yang digagas Presiden Joko Widodo atau Jokowi. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan";0;0;0;0;in;3831869232;1722746306890994093;ahmad_muthalib;https://twitter.com/ahmad_muthalib/status/1722746306890994093
Thu Nov 09 22:41:08 +0000 2023;1722746168839737760;"@gus_dibyo waduh enak kali ya ngelamun anak presiden yg jalan nya selalu mulus kemana mana di kawal paspampres, wkwk";0;0;0;0;in;4719700873;1722509401393897567;116O34;https://twitter.com/116O34/status/1722746168839737760
Thu Nov 09 22:40:56 +0000 2023;1722746119116165544;"@HusinShihab Pencitraan mkan mie instan untuk jadi presiden 🗿🗿🤣";0;0;0;0;in;2313957960;1722433385757622300;dezthb;https://twitter.com/dezthb/status/1722746119116165544
Thu Nov 09 22:40:12 +0000 2023;1722745932675215445;"@mikuroQ Kecewa berat dgn @jokowi,sy paling getol mendukung beliau dikampungku,dgn mengatakan:jgn memilih presiden yg ga mampu ngurus bini. Eh skrg malah itu pula yg pak lurah dukung beserta keluarganya.";0;0;0;0;in;1520263706076381185;1722515033241051628;makbos75;https://twitter.com/makbos75/status/1722745932675215445
Thu Nov 09 22:40:51 +0000 2023;1722746100019589343;"Semua Krn bapak presiden https://t.co/1Qzb71995G";1;0;0;1;in;3316865436;1722746100019589343;jordialannn;https://twitter.com/jordialannn/status/1722746100019589343
Thu Nov 09 22:40:07 +0000 2023;1722745911443697786;"@razordice @Falsme007 @detikcom Ngapain nunggu jd presiden, dia kan udh pernah jd gubernur, pasti punya duit lah utk jalankan programnya. Setidaknya bikin panti asuhan yg skala kecil gtu utk nampung anak Palestina";0;0;0;0;in;1662348244888989698;1722444091546546265;sabri_alan47713;https://twitter.com/sabri_alan47713/status/1722745911443697786
